window,mean latency
343,1548.0252
344,1547.6929999999998
345,1548.4470000000003
346,1547.7766000000001
347,1547.5662
348,1550.542
349,1547.5408000000002
350,1547.7646
351,1548.6184
352,1549.6448
353,1547.442
354,1547.7895999999998
355,1547.6820000000002
356,1547.7667999999999
357,1547.7346
358,1547.4486000000002
359,1547.525
360,1547.5934000000002
361,1547.743
362,1547.4724
363,1547.6484
364,1549.3013999999998
365,1551.6272000000001
366,1547.4361999999999
367,1547.5088
368,1548.7916
369,1547.5902
370,1548.1480000000001
371,1550.1432
372,1547.5086
373,1548.9914
374,1547.5492
375,1547.3028
376,1548.1690000000003
377,1547.4686
378,1547.5122
379,1547.4846000000002
380,1547.5422000000003
381,1549.6722000000002
382,1547.6612
383,1549.8724
384,1547.9554000000003
385,1547.4651999999999
386,1549.1344000000004
387,1548.6062
388,1547.5994
389,1549.1254000000001
390,1547.4747999999997
391,1547.584
392,1547.5812
393,1548.146
394,1547.7312
395,1547.7569999999998
396,1547.6142
397,1548.0652
398,1547.6532000000002
399,1547.5758
400,1547.7148
401,1548.1984
402,1547.7468
403,1547.5786
404,1548.9906000000003
405,1549.1812
406,1547.5666
407,1547.4382
408,1547.7513999999999
409,1547.968
410,1547.6678
411,1547.7896
412,1547.0549999999998
413,1547.9392
414,1547.5184000000002
415,1547.23
416,1547.2278000000001
417,1547.3601999999998
418,1548.686
419,1548.7648
420,1547.3241999999998
421,1552.285
422,1547.198
423,1549.4086000000002
424,1547.3367999999998
425,1547.3546
426,1547.4551999999999
427,1547.3666
428,1547.2318
429,1547.3498
430,1547.5638000000001
431,1547.5442000000003
432,1547.3385999999998
433,1547.3732000000002
434,1547.3798000000002
435,1547.4268
436,1548.9428
437,1548.4940000000001
438,1547.5198
439,1548.4148
440,1549.5998
441,1547.3994
442,1547.5578
443,1547.7348000000002
444,1547.6178000000002
445,1547.5308
446,1547.3372
447,1547.4182
448,1547.1907999999999
449,1547.8524
450,1547.408
451,1547.4604
452,1547.6942000000001
453,1548.6490000000001
454,1548.8072
455,1547.344
456,1547.4309999999998
457,1550.2274000000002
458,1549.2384000000002
459,1548.0528
460,1548.0274000000002
461,1547.3331999999998
462,1547.2941999999998
463,1547.1832
464,1547.9532000000002
465,1547.7366000000002
466,1547.6936
467,1547.9253999999999
468,1547.6317999999999
469,1548.8259999999998
470,1547.432
471,1547.4756000000002
472,1548.236
473,1547.3144
474,1549.1511999999998
475,1547.4178
476,1548.8287999999998
477,1547.3704
478,1547.4073999999998
479,1547.4818
480,1547.6511999999998
481,1547.3879999999997
482,1548.031
483,1547.1978
484,1547.4461999999999
485,1548.9062
486,1547.2477999999999
487,1547.7718
488,1548.2169999999999
489,1547.5627999999997
490,1549.4340000000002
491,1547.6558
492,1549.1602
493,1547.3038000000001
494,1549.9029999999998
495,1547.3752
496,1547.6469999999997
497,1547.4256
498,1547.4371999999998
499,1548.0254
500,1547.7126
501,1547.4419999999998
502,1547.841
503,1547.5566
504,1547.6562
505,1547.3486
506,1547.3226
507,1549.7398
508,1546.7239999999997
509,1547.3932
510,1549.4622000000002
511,1549.3388
512,1547.7732
513,1547.9052
514,1547.9842
515,1547.5868
516,1547.7598
517,1549.3552
518,1547.6502
519,1547.5916000000002
520,1547.4094
521,1547.63
522,1547.7092
523,1547.3092
524,1548.0611999999999
525,1548.383
526,1547.3112
527,1547.8475999999998
528,1547.4838
529,1549.5126000000002
530,1547.239
531,1547.4662
532,1548.7918
533,1547.1865999999998
534,1547.3057999999996
535,1547.3249999999996
536,1547.3296
537,1547.5082000000002
538,1547.6076
539,1547.4188
540,1547.3133999999998
541,1548.726
542,1547.5764
543,1549.6652
544,1548.7902
545,1548.0774
546,1547.3518
547,1549.882
548,1549.5541999999998
549,1547.5102
550,1547.525
551,1547.4438
552,1547.207
553,1547.7146
554,1547.9242
555,1547.5326
556,1547.4814000000001
557,1547.4868
558,1547.908
559,1547.744
560,1547.3856
561,1548.9998
562,1547.0576
563,1549.6832000000002
564,1549.7568
565,1547.8886
566,1547.3412
567,1547.1477999999997
568,1547.9297999999997
569,1547.3838
570,1547.4008
571,1547.257
572,1547.351
573,1547.2992
574,1547.6014
575,1549.182
576,1547.4411999999998
577,1547.4428
578,1548.5674
579,1547.4612000000002
580,1550.953
581,1548.924
582,1548.5306
583,1547.6364
584,1547.6434000000002
585,1548.6442
586,1547.5274
587,1548.1199999999997
588,1549.7588
589,1547.6043999999997
590,1547.8124
591,1548.9126
592,1551.0518
593,1547.5054
594,1547.6958000000002
595,1547.9087999999997
596,1547.1688
597,1547.5194
598,1547.676
599,1547.3312
600,1547.4982
601,1547.4084
602,1547.3157999999999
603,1547.5649999999998
604,1547.7524
605,1549.1722
606,1548.5375999999999
607,1547.3404
608,1548.917
609,1547.9863999999998
610,1548.7773999999997
611,1547.3247999999999
