window,mean latency
472,1540.149
473,1540.1152000000002
474,1539.6942000000001
475,1539.7386
476,1539.627
477,1539.705
478,1541.1278
479,1540.5122
480,1539.5687999999998
481,1539.8265999999999
482,1539.3608000000002
483,1539.6852
484,1541.4919999999997
485,1541.0184000000002
486,1539.9592
487,1540.318
488,1540.8316
489,1539.6317999999999
490,1540.1832000000002
491,1539.5656
492,1539.9234000000001
493,1539.8742
494,1539.6766
495,1541.4643999999996
496,1540.2512
497,1540.7877999999998
498,1540.4942
499,1539.9408
500,1540.4314000000002
501,1540.7422
502,1543.6972
503,1540.2222
504,1539.5498
505,1539.6452000000002
506,1539.7241999999999
507,1539.7688
508,1539.654
509,1539.6526
510,1540.8646
511,1539.7261999999998
512,1539.9094
513,1540.352
514,1541.6824000000001
515,1539.9058
516,1539.65
517,1540.3622
518,1539.7225999999998
519,1539.846
520,1543.564
521,1539.6598000000001
522,1539.5262
523,1539.8674
524,1539.7162
525,1539.5092
526,1539.2166000000002
527,1539.435
528,1540.1362000000001
529,1540.0602
530,1539.5603999999998
531,1539.8588
532,1539.881
533,1539.8708000000001
534,1541.0428000000002
535,1539.5964
536,1540.3001999999997
537,1539.6249999999998
538,1541.8196
539,1539.5124
540,1539.9029999999998
541,1539.6766
542,1539.5777999999998
543,1539.5192
544,1539.7140000000002
545,1539.5926
546,1539.482
547,1539.8182000000002
548,1540.0974
549,1540.6544
550,1541.284
551,1540.8275999999998
552,1539.7808
553,1539.6953999999996
554,1540.3182000000002
555,1543.2606
556,1540.201
557,1539.9884
558,1540.1476000000002
559,1539.7954
560,1539.675
561,1540.121
562,1539.8586
563,1539.8128000000002
564,1539.95
565,1539.7058000000002
566,1539.5805999999998
567,1542.8144
568,1539.6684
569,1539.6622
570,1539.4032000000002
571,1539.7926000000002
572,1539.7634
573,1542.7746000000002
574,1540.2458000000001
575,1541.206
576,1539.9131999999997
577,1540.8242
578,1539.5282
579,1539.8328000000001
580,1539.693
581,1539.5726000000002
582,1539.3576
583,1541.9035999999999
584,1541.9732
585,1540.2958
586,1539.8807999999997
587,1539.8186
588,1539.8790000000001
589,1540.3205999999998
590,1541.4599999999998
591,1539.8984
592,1539.6846
593,1539.7556
594,1540.604
595,1540.4856
596,1540.2558000000001
597,1539.6844
598,1539.931
599,1540.2828000000002
600,1541.9288000000001
601,1541.0704
602,1541.6596000000002
603,1539.635
604,1539.8936
605,1539.5062
606,1539.6198
607,1539.7073999999998
608,1539.6352
609,1539.4852000000003
610,1540.091
611,1539.5522
