window,mean latency
381,28.629399999999997
382,26.806600000000003
383,23.9774
384,36.29599999999999
385,33.3784
386,26.115200000000005
387,28.911199999999997
388,24.7248
389,27.238400000000002
390,27.140800000000002
391,26.3556
392,24.567
393,26.567
394,27.6356
395,26.374599999999997
396,29.087
397,27.4152
398,26.3088
399,25.314
400,24.564
401,25.772000000000002
402,24.631600000000002
403,33.105000000000004
404,22.9892
405,25.39
406,27.0308
407,24.3074
408,26.363599999999998
409,24.192
410,25.218200000000003
411,25.0208
412,29.237000000000002
413,26.6228
414,27.8668
415,25.6488
416,25.150800000000004
417,25.1476
418,25.598200000000002
419,28.0262
420,21.356
421,27.35
422,26.26
423,37.9682
424,25.4132
425,28.434600000000007
426,26.5166
427,23.5374
428,25.987000000000002
429,26.7332
430,26.127
431,25.387999999999998
432,24.642
433,28.1522
434,28.142000000000003
435,24.622000000000003
436,25.997000000000003
437,30.486400000000003
438,28.750399999999996
439,23.621000000000002
440,25.216
441,24.607400000000002
442,25.4668
443,24.211000000000002
444,27.000800000000005
445,28.343999999999994
446,28.957600000000003
447,26.911400000000004
448,24.2284
449,25.6558
450,26.017000000000003
451,25.9046
452,24.2678
453,29.1218
454,27.043
455,27.305199999999996
456,27.3216
457,29.378000000000004
458,26.7352
459,25.635199999999998
460,25.9464
461,28.830399999999997
462,53.508799999999994
463,30.0336
464,24.9372
465,25.3608
466,25.327
467,27.820600000000002
468,27.367199999999997
469,26.7682
470,25.380599999999998
471,26.2266
472,26.282600000000002
473,25.889400000000002
474,24.9826
475,25.866600000000005
476,27.0786
477,26.081
478,32.2166
479,26.8144
480,27.2366
481,25.406399999999998
482,26.1532
483,25.3398
484,25.823199999999996
485,25.660800000000002
486,26.2464
487,25.8988
488,26.6984
489,28.162
490,25.110200000000003
491,24.9214
492,24.517400000000002
493,27.77
494,26.623399999999997
495,25.1824
496,27.4018
497,26.9106
498,29.684199999999997
499,26.0584
500,27.6952
501,29.404599999999995
502,27.587400000000002
503,26.534399999999998
504,30.2988
505,25.401400000000002
506,25.054400000000005
507,28.7856
508,24.9258
509,29.7548
510,25.386000000000003
511,30.0142
512,25.8182
513,24.529999999999998
514,25.711599999999997
515,26.481800000000003
516,31.266600000000004
517,27.3904
518,26.457399999999996
519,29.132799999999996
520,25.705000000000002
521,30.575200000000002
522,24.127000000000002
523,27.113
524,29.517599999999998
525,24.563599999999997
526,25.6724
527,25.3622
528,26.455600000000004
529,26.063
530,26.5354
531,24.1954
532,25.4498
533,26.999599999999997
534,25.6
535,26.0536
536,25.571999999999996
537,27.032999999999998
538,34.419200000000004
539,32.7432
540,46.130599999999994
541,25.286749999999998
542,28.685000000000002
543,24.472250000000003
544,28.188499999999998
545,26.47825
546,27.5235
547,29.226250000000004
548,24.93625
549,27.383249999999997
550,28.645000000000003
551,25.06125
552,24.96425
553,25.93075
554,27.7725
555,28.350500000000004
556,25.266750000000002
557,25.508
558,25.259
559,27.437
560,25.229000000000003
561,29.623
562,25.317000000000004
563,31.25433333333333
564,25.78533333333333
565,25.412666666666667
566,26.541
567,25.989666666666665
568,23.861
569,26.3905
570,28.86
571,24.884
572,22.9825
573,24.101
574,24.8345
575,24.3125
576,29.9175
577,25.034
578,26.3135
579,25.886
580,26.0525
581,26.6145
582,26.3015
583,26.381
584,25.257
585,26.125
586,23.58
587,26.359
588,25.631
589,27.9105
590,26.715
591,26.6985
592,25.727500000000003
593,24.907
594,26.283500000000004
595,24.9075
596,28.511
597,27.5445
598,80.757
599,59.38799999999999
600,27.189500000000002
601,22.951999999999998
602,25.018499999999996
603,24.243
604,31.432499999999997
605,24.294
606,21.524
