window,mean latency
502,6.3026
503,6.0809999999999995
504,6.9887999999999995
505,6.2184
506,7.703799999999998
507,6.259599999999999
508,5.823600000000001
509,5.79
510,6.478
511,6.310199999999999
512,8.4176
513,7.0558
514,6.817399999999999
515,7.5914
516,5.9032
517,6.8586
518,6.764799999999999
519,6.4886
520,5.776000000000001
521,6.5024
522,6.284400000000001
523,5.6636
524,6.281000000000001
525,7.3842
526,6.85
527,5.873
528,7.5165999999999995
529,7.8036
530,6.0668
531,7.1852
532,5.8832
533,7.210000000000001
534,6.4834000000000005
535,6.489399999999999
536,8.601400000000002
537,7.6714
538,6.720599999999999
539,6.9926
540,6.786999999999999
541,6.6118
542,6.5172
543,7.081599999999999
544,7.878800000000001
545,8.0472
546,6.9946
547,5.8862
548,5.829
549,6.480199999999999
550,6.2738
551,6.324199999999999
552,6.2156
553,8.175999999999998
554,7.1049999999999995
555,7.0752
556,7.7236
557,7.4836
558,7.2379999999999995
559,6.452
560,9.492
561,6.9848
562,6.0512
563,6.912999999999999
564,6.434399999999999
565,8.2908
566,7.232799999999999
567,7.169199999999999
568,6.770999999999999
569,6.6579999999999995
570,7.325399999999999
571,6.338799999999999
572,6.7908
573,7.194599999999999
574,6.980600000000001
575,6.7867999999999995
576,7.2825999999999995
577,6.5982
578,7.6312
579,6.377999999999998
580,6.3518
581,7.3772
582,5.9772
583,6.461399999999999
584,7.0602
585,6.6038
586,6.118399999999999
587,6.511799999999999
588,6.236599999999999
589,7.231199999999999
590,8.018199999999997
591,7.2958
592,7.7478
593,7.9876000000000005
594,7.029599999999999
595,8.3752
596,6.3376
597,6.8332
598,7.359599999999999
599,8.2442
600,6.5768
601,7.428800000000001
602,6.981199999999999
603,6.0824
604,6.4788
605,5.843399999999999
606,6.5648
607,6.3824
608,5.8755999999999995
609,6.6644000000000005
610,6.656000000000001
611,7.2274
